song_id,title,artist_id,artist_name
SOHGCRX12AB0186D9B,Karma Violins,ARA3XRR1187B9984EF,Pale Forest
SOJQYMQ12AB0188A0D,Here I Am King,ARIF6IS1187B98FDEB,Primordial
SOTLJGY12AB0188E32,Dead Wrong,ARVBP9K1187FB48254,Cancer Bats
SOBOVLS12A58A794F3,Standing In The Shower... Thinking ( LP Version ),ARQOATR1187B9AE959,Jane's Addiction
SOFPCDE12A67ADF4F5,Raha ratkaisee,ARD5SR21187B9B5F4A,Irwin Goodman
SOESZYV12A6D4F8299,Hell On High Heels,AREGV3K1187B9AF614,Mötley Crüe
SOYRDKV12A8C14211E,A Poor Man's Roses,ARA7YDA1187B9A5776,Patsy Cline
SOLFNXJ12A58A79CD9,Si Tu Regresas,ARQHLIO1187B98AA6A,Jay Pérez
SOOXGZG12AB0181F07,Chemistry,ARI648V1187B9B5379,Michael Stanley Band
SOFQLHB12A58A77520,You Got Soul Loop (104bpm),ARLLANI1187FB5116F,Simon Harris
SOKWKUQ12AB01868D8,Albi Eshiha,ARZ507V1187FB4425E,Ragheb Alama
SOAZEHG12AB017F482,Sunny Day,ARWENXU12454A2DE56,CoCo Lee
SOEMNZS12AC4686BF8,Jig: A Chailleach_ do Mharais Mé,ARXZP9T1187FB4565D,Willie Clancy
SOXJJSN12AB018746F,Lluvias De Cristal,ARXJSHW1187B9A2A52,Nestor Torres
SOMTHWO12A58A78109,America The Beautiful,ARPMJGA11F4C83BDFE,US Coast Guard Band
SOMCBPS12A8BED74BF,End Title/Animal Crackers,ARCII0J1187FB3A1B4,The Marx Brothers
SOSWHER12A81C21BFF,Organic Echo (Part II),ARQQARA1187FB3F2AB,Lester Bowie
SOXKUPF12A8C13FA8B,Alligator Blues,ARPJNT81187B98AD36,Sylvester Weaver
SONAEJC12A8AE45BB4,Gently (Album Version),AR0KBXO1187B996460,Slipknot
SOGPIPI12A8C135F47,Two Sweety People,ARJIE2Y1187B994AB7,Line Renaud - Dean Martin
SOOGUFF12A8C142BC7,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),ARB0T441187FB3B064,Grachan Moncur III
SOFUNPN12A8C13B387,I Don't Know You People,ARD5K161187B9AC784,Orbital
SOMDTRS12A8AE46E50,Nature Boy,ARWPYQI1187FB4D55A,Rick Astley
SOSAZTX12A67ADBEE0,Song For A Friend (Live From Montalvo),ARML3X41187FB35F2E,Jason Mraz
SOVPIUN12A6D4F8F1E,Stay With Me,ARWDEEB11E2835E73C,Faces
SOJZWRA12AB018D029,And Still I Wither,AR0I2BV1187FB3D89F,Enslavement Of Beauty
SOUZQFG12AB017F6B1,No Hace Falta Que Lo Digas,ARAMIDF1187FB3D8D4,Alejandro Lerner
SOPRODS12AB0187E92,Ayer,ARGYPFI1187FB3D997,La 5A Estacion
SOUTLPX12A8C133854,Fruits & Nuts,AR8IEZO1187B99055E,Marc Shaiman
SOOQKAN12AB01846F9,How Great Thou Art,ARGIABO1187FB4B3B5,Ronnie Milsap
SOFPLUG12A8C136CA4,Don't Sit Under The Apple Tree,ARVZDOM1187B9B49C9,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd
SOSXESK12AB0180414,All Or Nothing,ARZDUML1187B9AD101,SKOLD vs. KMFDM
SOSYXIB12AB017D41D,Bass To Bass,ARCZ42S1187B98C0D7,DJ Slugo
SOZYQDX12AB017F658,Crazy,ARPTYXP1187B9A1B86,Aynsley Lister
SOUIRNB12AB0181C46,Out Of My Mind,ARTWNNQ1187B9A15BC,Glen Ricks
SOENOKK12AB018642B,Mes Belles Amourettes,ARYDFJA1241B9CBFF2,Jacques Douai
SOSSNMA12A81C228AB,Guardians Of The Forest,AREC9D21187FB3A3D5,Wolfchant
SOKCNFA12AF72A0ED3,I Won't Spend Another Night Alone,ARPKK761187FB4D53C,The Ataris
SOMXGZH12A8C138775,Dubbaq,ARRO4O51187B993066,Legion Of Green Men
SOHBIHW12AB0187243,Les Scieurs De Long,ARYDFJA1241B9CBFF2,Jacques Douai
SOQIYTK12AB0189CCF,We Who Finish Last,AR8HQBB1187B99F7BB,Shai Hulud
SOSDZBN12AB01815C3,Where Have All The Clowns Gone,ARI648V1187B9B5379,Michael Stanley Band
SORIGHO12AB0184BED,LFO [Original by LFO],ARIMJFK1187FB4ED3E,Luke Vibert
SOIXCUV12AB017F48C,Twelve Ounce (Album Version),ARWADDH1187B98FDBB,Home Town Hero
SOBMXRG12A6D4F9517,Don't Want To Know (1999 Digital Remaster),ARIZODP1187B9AD272,Bryan Ferry
SOLKNII12AB01823D9,La Pierrade,AROGAPH1187B98CF9C,Bénabar
SOSOSQO12A8C13A23A,Mr. Marshall,ARJDMBO1187B9AD118,Johnny Osbourne
SOQSEFW12AB0189888,Innsmouth Jewelry,ARM8EYV1187B9B144D,Misty Roses
SOZCARG12A6D4F74D1,Simon,ARUTEVU1187B9ACAF9,Lifehouse
SOGZVEM12A8C141494,Jones From Indiana,ARMEYJD1187B9A4522,Daughters
SODSFMM12AAF3B4962,The First Cut Is The Deepest,ARVQV7Q1187FB59C5D,Little Angels
SOBWYCD12A8C13B45D,Communication,AROQWIB11F4C83E5DC,Mario Piu
SOIKAUS12AB018AD93,Your Heart Can Sing,AR00LNI1187FB444A5,Bruce BecVar
SOJTITX12AB0183525,Feel Like Blowing My Horn,AR63RWN1187FB3E89A,Robert Lockwood_ Jr.
SOUEUYT12A58A7DB62,Gia,ARNQAVF11F4C844C04,Despina Vandi
SOQMKZB12A8C134A5A,People with honour,AR051KA1187B98B2FF,Wilks
SOUVCGM12AB0185A29,Unsaveable (Album Version),ARVNGA71187FB3C107,Faith Hill
SONZMIX12A6D4F568C,Das Guru,AR1NRA91187FB404C3,Jazzy B
SOOAISV12A8C143ACA,DJ's & MC's,ARDQO721187FB3C6D9,Rodney O_ Joe Cooley
SORZJUY12AB018BFB9,Sister Sue,ARYV1OT1187B9B4C8E,Commander Cody & His Lost Planet Airmen
SOYNMUG12AB017FB36,I Am A Pilgrim,ARFONSP11F50C4D175,Michael Bloomfield
SORXWBT12AF729EE75,Mathilda,ARBFDJW1187B9AD27A,The Fabulous Thunderbirds
SOICUVH12A58A76E9C,All In,ARY1K701187B9A43A9,Joe McBride
SOTTMUI12A8C137CC2,Ine Mono Ekloges,AR4CL6I11C8A4158B4,Imiskoubria
SOYQXAU12A8C135A75,Let Men Burn Stars,ARB6OGR1187FB4D43D,M83
SOUUMMY12A8C13A529,Te Necesito,ARABTW91187FB3A73B,David Summers
SOCUXEW12A58A7CA5B,Monopoly On Sorrow,ARNDB1X1187B990AA0,Suicidal Tendencies
SOIUOAU12A8C13EBC3,Two Hearts One Love,ARUJZFJ1187B9B135F,Shania Twain
SOMBMFL12AB018641C,Standin In,ARVMZFK11F50C4A0D2,Tunsi
SOLLOSO12AB0184A7A,Missing (Live in Europe),ARVXU2X1187B9AE6D8,Evanescence
SOFIURK12A8C134C4F,Tengo Un Novio Tántriko,ARWG0541187FB364EC,Las Ketchup
SOQKUXE12A8C139BE8,Ich bin jung und brauche das Geld,ARI6CSW1187B9AF09A,Eko Fresh feat. G-Style
SOIQLBT12AC4686F5E,Slangen I Paradis,ARSDFYB11F50C4F736,Cutting Edge
SONFRWI12AC3DF99FA,Single Again (Remix),ARNAIMI1187FB5733C,Rick Ross
SODBKLI12AB01846B6,Alive,AR0ZBRM1187FB54F5E,Dala
SOFPRHS12AB0186476,M'En Vas A La Fontaine,ARYDFJA1241B9CBFF2,Jacques Douai
SORSEIY12AB01827CD,Vapour Fragments,ARJB8BM1187FB5CBEC,Intex Systems
SOBEGZR12AB0182008,Ruby Don't Take Your Love To Town,AROBI4X1187B99550D,Ed Bruce
SOLQWHJ12A8C135A13,Now It's My Turn (Aqualite Mix),ARYBGMF1187FB4D82C,Berlin
SOBAVLJ12A6D4F7F0F,Sexo_ Pudor Y Lágrimas (Drum & Bass Mix),ARW70HR1187B9A358C,Aleks Syntek
SOVBJGB12AB01802A5,The Rainbow Bridge,AR9JLBU1187B9AAEC4,Danny Williams
SOCUMWJ12A58A77ED5,A Fall Song,ARN1J741187B99EFB9,Cross Country
SOHMDWX12A6D4F778A,Angel Fire,ARHT0B11187B993CB3,Eddy Raven
SOTSZWM12A6D4FC559,Brampton Boogaloo,ARJASH411C8A42B443,Mocambo Allstars
SOOWTAM12A8C14216F,The Conversation,ARZYFWI11F4C84225B,Mt. Wilson Repeater
SOKHGCN12A8C13CFFE,Jingle Bells,ARRYZAA11F4C83B663,Maddox Brothers and Rose
SORTAIB12AF729F4FC,All Night Long,ARRM70G1187B9A7F64,Junior Kimbrough
SOVDSBD12A8C13DF47,Dead Hackers,AR9YV621187B99373E,Marco Beltrami
SOLRAOA12A8C14067C,Miyela Afrika,ARW1DZQ1187B9A18E0,Vusi Mahlasela
SOMVGXD12A3F1EA10C,Contrary Mary  (LP Version),AR3SEQM1187B98E9E8,Kix
SOUTNFH12A6D4FC642,Miss Clara/Azusa Sue,ARQXAUH1187B9BA010,Bobbie Gentry
SOHBOGO12A8C13B8F8,Believe In Me (Clubb Mix),AR219DK1187FB4CEFC,ATB
SOJFBKG12AB017E36F,It's All In How You Look At It,ARJSPFM1241B9CD859,Big Jay Oakerson
SOQCRRU12AF72A4AD2,Comfort Zone,ARQ0BZY1187B99F093,Everyday Sunday
SOLFOLX12A8C1443AB,Dub In Bed,ARE13NK1187FB4CF92,Alternative TV
SOVMULC12A670215AE,Eruption (Remastered Album Version),ARNLO5S1187B9B80CC,Van Halen
SOKKPPQ12AB018681D,First Kiss,ARWGIOC1187FB4CBEF,Jim Chappell
SOPGUKP12A6D4FCE37,Do That There (Album Instrumental),AR0JPOG1187FB37383,Lyrics Born
SOCFRRJ12A8C135707,Traveling Fast,AR1CD5Z1187B98F2C2,Pat Metheny
SOKSRRN12A8C135415,Better Ways,ARGNGRI11E2835D567,Tam Tam Go!
SOAZGWL12A6D4F7AC2,Yesterday,AREYIHC1187B99CE0B,Brasilian Tropical Orchestra
SOCEAHC12AB0186B7A,Love Letter,ARVAE1F1187B994957,Gerald Veasley
SOZOVJG12AB018632B,Gotta Pay (Produced by Oddisee),ARJ66JQ1187B99D2FF,Wordsworth
SOROWVN12A8C142E90,Grits Ain't Groceries,AR7LIU31187B98EF11,Rita Chiarelli
SOEGTFO12A8C13EA14,Climate Control,AR0B6VD1187B99C293,Uphill Battle
SOJQGJR12AB017FF87,Katherine,ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys
SOKZVFO12A8C136AE7,Walpurgisnacht,ARS6KFB1187FB59B12,K.I.Z.
SOLUUHL12AB0181698,3,ARTHEAP122BCFCD0B2,DJ X-Change
SOVURQM12A58A7EA86,The Snows,ARVKAWO11F50C47C9A,Pentangle
SOSYUFL12AB017D815,No City - Instrumental,AR6F6I21187FB5A3AA,Aesop Rock
SODCEXU12AB018B07E,Dhol Ton Bina,ARH4N0N1187FB3E1F1,Malkit Singh
SOBEJLH12A8C13B743,Don't Give Up,ARO0EUG1187B9AC250,Portable
SOHMWZN12A8C13C088,The Burden (Album Version),ARD2NDU1187B99B615,Dropkick Murphys
SOSPPHQ12A58A7C079,Voy A Olvidarme,ARQHLIO1187B98AA6A,Jay Pérez
SOFPEHK12A6D4F499E,Celebration (The Plan Album Version),ARI4NXX1187FB59DF2,Raze
SOFMOHX12A8C140B74,Everytime It Rains,AREVNQH1187B98FDDB,Peter Gallagher
SONFHNY12A8C134D9A,From The Pain,AREF29Y1187B9AAFA3,Adam Richman
SOAWKUR12A8C1402E1,Retrato Em Branco E Preto,AREYIHC1187B99CE0B,Brasilian Tropical Orchestra
SOEGWFT12A6D4F89FD,Ex Nihilo,ARC7C241187B990F7F,Becoming The Archetype
SOGQRTH12A6D4F41A0,Some Enchanted Evening,ARBJI5N1187FB400D0,Jay & The Americans
SOWQNPV12A6D4F980D,Away From The Sky,ARXPE571187FB4AFD0,Rickie Lee Jones
SOLDTSJ12A58A78E1B,Watcha Gon Do?  (Explicit LP Version),ARLGUTA1187B9B605F,Terror Squad featuring Big Pun
SOFDYYA12A58A78E73,Tell Him,ARH8VT91187FB49CA2,The Exciters
SOMLZER12A8C134C00,Baby Is Blue,AR8VUUR1187B9A518B,Chris Jagger
SOIDHVM12AB0183B34,He'll Have To Go,ARTHWIZ1187FB4258D,Frank Ifield
SOEZSOC12A58A7C152,Military Man,ARJ6WGW1187B9913EB,Willie Barcena
SOTLLRE12A6D4F8EFF,Breaking Down The Walls Of Heartache,AR8CT8U1187FB4D803,Dexys Midnight Runners
SOGTHUU12A67020FF8,Voodoo Punnany (Album Version),ARKQN8X1187B99221C,Joe Rogan
SONXFRI12AB018726F,What Should Be Done,AR87K371187FB5AA8E,Uriah Heep
SOGXSWA12A6D4FBC99,Fighters (feat. Matthew Santos) (Amended Album Version),ARPFHN61187FB575F6,Lupe Fiasco feat. Matthew Santos
SOEGLEK12A8C139CB7,18 Carat Garbage,ARPJTI51187B9B45FB,Billie Ray Martin Feat. Ann Peebles
SOGWWAU12AB0188844,In The Valley Of The Moon,ARQGYP71187FB44566,Jimmy Wakely
SOJFBBU12AB0185532,Gitana,ARHXWB01187B9A205C,Gloria Lasso
SOYCOZK12AC9070EB7,Cranford: Holbrook,ARV5O111187B9A3F3A,Carl Davis
SOQHXOA12A8C136BF9,Wave,AR9JNFU1187B9B9868,Gal Costa
SOLBBCS12AC468D6D0,Something To Remember You By,ARXZIHJ1187B9A4ED9,Ray Conniff
SODTGIO12AB0183F81,The drifter,ARSTA431187B9A3599,Dennis Brown
SOLYISV12AC4687272,Zoned Out,ARTHEAP122BCFCD0B2,DJ X-Change
SOLVETC12AF72A6740,Caution,ARI0PUX1187FB3F215,Maxi Priest
SONDHSJ12A8C13F60C,Lullaby For The Dead In Our Life,ARM1ELZ1187FB49FC1,Lexie Mountain Boys
SOQHWMN12A6701E2D9,Swing Life Away,ARZWK2R1187B98F09F,Rise Against
SOPMWKF12AC961828D,Bed's Too Big Without You,ARN1SGT1187B9AC5A4,Inner Circle
SOERZVM12A8C13C5A4,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,AR8QHU51187B9A3341,Leo Ku
SOAYQTY12A6701D156,O Morro (Live At El Matador_ San Francisco),ARODFDS1187FB57348,Sergio Mendes
SOXVGNX12A8C13D8A3,Ompa Til Du Dör,AR0N8D61187FB3D0D6,Kaizers Orchestra
SOUMRKX12AB017EAF9,Yesss Lord...,ARYORUX11F4C846890,Perfection
SOIHELV12AB018684B,Avisame,ARWWPKQ11F4C83D8E2,Baby Rasta & Gringo
SOKPOMF12AB01855A6,Tema De Adrian,ARO0R521187B98A2D1,2 Minutos
SOJDMEC12A67AE0C83,God You Are My God,ARUHT3M1187FB44FB4,Delirious
SODEVLC12AB0181F63,Suan Shu,AR126G61187B9B88A6,Candy Lo
SOJAITM12AB017F0A3,Cuerda viva,ARCDLDD11F33E000A4,Varios
SOVANGU12AB018AFF5,Windpower,ARMG34A1187FB548A8,Thomas Dolby
SODTTUB12AB0184F48,Catcher In The Rye,ARM7EDF1187B9B3FA1,Guns N' Roses
SOIRJSM12A8C14299D,Sk8 Tough,ARDK6QW1187B9B8D85,UK Subs
SOXPATI12AC907193E,God Unchanging,ARI6NMB1187FB3FE1E,Jaime Jamgochian
SOAMIZZ12AB0182A28,Zion Chant (Album Version),ARX5XTP1187FB3D8CC,Freddie McGregor
SOQXNZU12AB0186032,Marta (Rambling Rose Of The Woods),ARMBDNQ1187FB3F3EC,Arthur Tracy
SONPYCF12AB01837AF,The Rock,ARG4KW31187FB51B7C,Atomic Rooster
SOTRBNH12A8C1437CA,Empty,ARGY9FW1187B991C7D,Information Society
SOGXWAU12A8C13BDB7,Hungry People,ARSRFOY1187B9917DA,Otis Taylor
SOEXTFN12AB0188B18,Sleepy F%#&in' D,AR77MEJ1187B98F8CA,Sleepy D
SOITKGP12A58A75D98,Since I've Been Loving You,ARON0YP1187FB4B465,Fiona
SOKNWHQ12AB017CC6C,Hawaï,AREHMUC1187B98B91B,Java
SOOYAUK12AB01889B8,Teach Me Tonight (Album Version),ARODP5P1187FB40142,Eddie Cano
SOMBVNV12A8C1361F0,Krazy In Luv,AR65K7A1187FB4DAA4,Beyoncé
SOMVDFN12A58A7CE36,The Man Machine (2009 Digital Remaster),AR1ZKBE1187FB53629,Kraftwerk
SONIWYZ12A58A7CB59,Out In The Woods,AR7TTCH1187FB3F95C,Leon Russell
SOFJNFW12AB0181B90,22 (Vingt Deux) (Feat. Ours),ARKZJ301187FB521B2,Lily Allen Featuring Ours
SOKSJHK12A6D4F7DF6,Stand Firm (2002 Digital Remaster),ARW0Z9V1187B9A0699,Peter Tosh
SOVLXGX12AB0186244,Packed Up And Took My Mind,AR7AOEJ1187FB3D279,Little Milton
SOBACYS12A8C13D6A4,Why You Wanna Get Funky...,ARV4KO21187FB38008,Del The Funky Homosapien
SOWONAR12AB018A39C,Minuit sur terre,ARWNTXK11EBCD7BBFB,Alain-François
SOULTKQ12AB018A183,Nothin' On You [feat. Bruno Mars] (Album Version),ARKQQZA12086C116FC,B.o.B
SOIABUP12AAF3B55F2,Betty Et Tommy (Instrumental),ARZBYDY1187FB46DD7,Cali
SODVGEX12AB01803B2,Tócale Las Palmas,AR5OHUU1187FB55B10,Peret
SOTRJTA12AB0180A36,19th Nervous Breakdown,ARWIN9D1187B98E544,Jason & The Scorchers
SOGRWLL12A6D4F9ECF,Metamorphosis,ARDD9UN1187B98D3A7,Sonny Simmons
SOMFTLI12AB018BC0A,Don Toribio,AR5OHUU1187FB55B10,Varios Artistas de Rumba
SOCWHPT12A67ADA68D,Äi Jo,AR5MSL51187FB52E11,ÄI-TIEM
SOECXXF12AB0180834,Moonlight Boy,ARWGIOC1187FB4CBEF,Jim Chappell
SOFYGSX12A8C144D43,Cold_ Cold Heart,AR0B1CH1187FB3A824,Charlie Rich
SOVQPMO12A6D4F8B8E,Balon Combo,ARQVLQJ1187B98F11F,Mau Mau
SOKAWOJ12AB018192A,We Say No,AR08YJF1187B9B2D59,The Freedom
SOHKNPJ12A81C2107E,Fotia Sta Savvatovrada (Live),AR4OHL91187B9B2EB9,Angela Dimitriou
SOHCMZK12A6D4F8933,Two Note Swivel (Unfinished Outtake),ARROQSO1187B9AEB80,Talking Heads
SOUGFKW12A8C136C62,Dreaming,ARNWCYY11F4C83DDBE,Movado
SOQJPYF12AF72AA8E2,You Are,ARFVYJI1187B9B8E13,Pearl Jam
SOTSCLM12AF72A097D,Sexy Ladies,ARWK5QH1187B9A9B7F,Justin Timberlake
SOIUETF12AB0189B73,Naval War,AR2F37U1187B990860,Gina V. D'Orio
SOHRRYN12A8C133127,Let's Go To The Darkside Of The Moon (Piano Version),ARO31HI1187B9A12E4,Original Love
SOCJBTL12AB0188831,What Is Light? Where Is Laughter? (Acoustic Version),ARJGRNY11F4C847277,Twin Atlantic
SOROTVP12A8C13A565,What Do I Know,ARZAJ9C1187B9A21F4,Unkle Bob
SONABHP12A8C137026,"Born In Louisiana [with Clarence ""Gatemouth"" Brown] [Live]",AR5OH1V1187FB574C3,Kenny Wayne Shepherd
SOCLLUZ12A8AE47ACE,Free (Album Version),AR7W7Z01187B998286,Dark new Day
SOCDUBJ12AB018994E,Fallen (Album Version),ARQATWU1187B98EE26,Ill Niño
SODNCTF12AB0187B92,Make Me Believe,ARF3GX71187FB3EB66,Martina McBride
SOSOZDV12A8C1363A0,Loving You,AREZWC61187FB52DCF,Johnny Nash
SOFIGYP12A6D4FA5C7,Twilight,ARMPRI31187FB4F7D9,Vangelis
SOLSYJA12AB018810D,Mei Zi,ARXGWZP11F4C83C075,Leon Lai
SOZHGUS12AB0183E50,Change,AR009211187B989185,Carroll Thompson
SOLXPTW12AB017D6EB,Medley,ARKNICM1187B9B9CE5,Mick Moloney
SOYTSKQ12A8C1373B4,Did You See Jackie Robinson Hit That Ball?,AR4UJ7O1187B994010,Buddy Johnson
SOODHEW12A6D4F8E96,Far Away (Album Version),AR8AVU31187FB42175,The Robert Cray Band
SOGZQIX12AB018F072,Mothers Rastas,AR2XSQR11C8A415656,Taya wooden
SOMFYIV12A58A7F0B5,Hell On Earth (Front Lines),AREV2491187B9B017E,Mobb Deep
SOVEJCH12AB0187974,Du Er Venta I Himlen,ARSS1OZ1187FB54440,Mons Leidvin Takle
SOLCKVN12AB01873D0,Can't Break a Dead Girl's Heart,ARK9W051187FB4B783,Zombina & The Skeletones
SOONJAI12A8C135254,Here Comes The Hotstepper,ARXGWNG1187FB503A5,Ini Kamoze
SOMWRSR12AC4688F6C,Dos Arbolitos (Ranchera),ARHXWB01187B9A205C,Gloria Lasso
SOJCZJK12AC468BDA7,Fool,AR3DCWS1187B9A4416,Cartel
SORTSWB12A58A7DCA3,These Words,ARBAW9R1187B98FB6B,Natasha Bedingfield
SORBTDC12A6D4F4F6B,Palm Springs Jump,ARS7WBX1187B98CA38,Buffalo Nickel Band
SOPBJWH12B0B809492,Stop The World,AR5J8XN1187B9B712E,Extreme
SOBUDEU12AB018431E,Get that Girl (Remix),ARFFR931187B98F51F,Mother Superior
SOFKKHD12AB0183B47,Stairway To Cleveland,AR1WC0X1187B991056,Jefferson Starship
SOYWMGK12A8C13D279,Sympozium,ARLSF8H1187B9A76B0,Dimmu Borgir
SOHKBRH12AC9075908,Madame Irma,ARKEBNJ126E2B3BF7E,Théophil
SOGRTDQ12A6D4FBBAA,Down On The Street (False Start Take 2),ARLR9U31187B9A71AD,The Stooges
SOMUZUT12A58A7A330,Whitfield,ARSO8M21187B99C7EE,Atomship
SOKHLQD12A58A767FA,Skvoz' Tuman Vekov,ARV1RMI1187FB48F94,Arkona
SOLYOES12A8C1332E6,Mi Musica Es Para Ti,AR78WG01187B98E404,Johnny Pacheco
SOYSLBQ12A8C143F44,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),ARB336A1187B9A4583,MC5
SOROOOR12AB018572F,In the Underworld,ARFN3YG1187B9AD9F1,Skyforger
SOPOWJI12A8C14159F,Reaching For The Best,ARH8VT91187FB49CA2,The Exciters
SOHDQDZ12A6D4F86E2,Love Theme From Night Of Dark Shadows (unused Version),ARPNJUD122BCFCB9B4,Dark Shadows
SORXDPO12AB01861CB,To Your Door,ARDOZIV11F4C83DD59,Maria Forde
SOOJGRF12AB0184D20,Retarded Army,ARKQADX1269FCD155B,Rocky Whatule
SOCKIPJ12A67FFB378,Suicide,ARXWAQQ1187B9AE954,Redman
SOEWVBB12A8C135AE7,so long_ astoria,ARPKK761187FB4D53C,The Ataris
SOCZOGJ12A6701C3F3,Trinity Definitely (Album Version),ARKF8XU1187B9A990A,Don Davis
SOQLJFO12A6D4F7503,The Greeting Song (Album Version),ARE8GLF1187FB52532,Red Hot Chili Peppers
SOVXTGT12A58A78B8D,Famous Girl,ARXOTQH1187FB57084,Chris Brown
SOEWOEU12A8C138FB1,Careless Whisper,AR9AWNF1187B9AB0B4,Kenny G Featuring Brian McKnight
SOKWHHK12AB01895AA,Kandiyohi,ARSWORN1187B991A7B,The Honeydogs
SOKAAAY12AB0186459,Why,AR4L5ZC1187FB450A4,Bescenta
SOONZSD12AAF3B5127,Ai Bu Hui Yi Zhi Deng Ni,ARXNDB61187B9B2208,Ken Chu
SOFKVJV12A6D4F8F4B,Talk,ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra
SOWZWPJ12A58A7918F,Der Kleine Idiot,ARMP9P61187B9B04B3,Marco Rima
SOIRCWN12A6D4FC58D,Contagious,ARGQANQ11F50C4769E,Y&T
SOUXEOI12A6D4FB18E,They Reminisce Over You (Single Version),AR9OMFE1187FB3BB54,Pete Rock & C.L. Smooth
SOMMXAD12A58A76FBF,Meathead (Album Version) (Non-PA),ARF6ZTO1187FB3684F,Story Of The Year
SOXVOIG12A8C13D07D,Seven Drunken Nights,AR0QT3O1187FB56860,Ronnie Drew
SOODUWF12AB017A0B8,Straight Coats,AROI2SN1187B98E9FD,Kokane
SOFQUFD12A8C13406F,Nação,AR0QL3J1187FB3748E,Clara Nunes
SODPTLB12A8C13E227,Notify The President Feat. Celestial Souljahz - Shabazz The Disciple & Freestyle,ARGBG2T1187B9B1670,Massive Töne
SOGJTUB12AB017FA85,The Race,AR8H5LL1187B9AC8F0,Bikini Machine
SOHWXGM12AB0181210,Le type d'en face,ARLVCLM1269FB35C0B,Guillaume Ledent
SOFBDMA12A8C13CCAF,Who Killed Sparky?,ARO41T51187FB397AB,Sasha
SOECRTE12A8C14296D,Blue Skies,ARDQ62L1187FB56FF0,Blue October
SONNQPW12A6D4FAB57,Un Cachito De Ti,ARRJFJ31187B9961EF,Sergio Dalma
SOOCQDX12AB0183B9E,The Scarifice Ceremony,ARJRF841187B9B7F9A,Max Steiner
SOQDNNN12AB018414A,Ten Cities Is Not A European Tour,ARN4IYF1187FB49D76,Pagan Wanderer Lu
SOBBKJX12A8C145CEB,You'll Never Know,ARZL6CE1187FB3F264,Mindy McCready
SODVOGB12A58A7C5B7,Pianolude,ARPDVPJ1187B9ADBE9,Usher
SOVYUTS12AC4688BF4,Rudeboy Shuffling,AR3TITY1187B99E790,Dwayne_ Gyptian
SOSQLKB12A6D4F84FE,Último Desejo,ARV6QHT1187FB5537A,Nana Caymmi
SOALJQJ12AB0183D02,Punisher (Loefah's SE25 Remix),AROJ4RQ1187FB50102,Pinch
SOTOVKU12AB018AC33,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",ARA8X3M1187B9A13CA,Aphasia
SOVAGPG12AB0189963,Samba De Una Nota So´,AR3THYK1187B999F1F,Joa~o Gilberto
SOCTKZS12A58A7C5E6,Let Me,ARD7TVE1187B99BFB1,Casual
SOJIOBS12AB017F545,Amor Bonito,ARXTM8U1187B99F200,Pablo Montero
SOMFIFG12AB018D4AD,Release,ARWQ2Y71187FB504C0,Perpetual Loop
SOFIMNM12AB017A873,15º Off Cool (Album Version),ARHN74X1187B98D79F,Bill Engvall
SOWALNK12AB018A5DD,The Island etc.,ARN4IYF1187FB49D76,Pagan Wanderer Lu
SONDNEJ12AB0186FAC,Bloodshed,ARHLYXD11F50C4B49E,Bruisers
SOGCCDG12AB0180441,Tengo Un Amor,ARQEPTZ1187FB4CD36,Toby Love featuring Rakim & Ken-Y
SORKPVE12A81C20227,Runaround (Live Version),ARNLO5S1187B9B80CC,Van Halen
SOSUJVC12A6D4F45F5,Reunion,ARQXAUH1187B9BA010,Bobbie Gentry
SOXEBSL12AC960D95C,Ailleurs,ARABS971187B9A8509,France D' Amour
SOHYFPE12A6702090B,My FoFo  (Album Version - Amended),AR2XI6G1187B9AE7DA,Fat Joe
SOAVCCW12A8C13FAD4,Love And Wealth,ARUVPZF1187FB4880D,Charlie Louvin
SONPCNG12AB0184E68,Io non ti invidio,AREUMQS1187FB3AC8F,Fabri Fibra
SOTUHWT12A58A7ABA9,Epiphany,AR46CAD1187FB4D84B,Bad Religion
SOLZHTJ12A8C1370B8,Temple Bells,ARFEV5S1187B99F2EA,Aeoliah
SOPDDDX12A8C145BD7,Imperial March,ARYKFVV1187FB3CA6B,The London Pops Orchestra
SOKNZJM12A8C13CC0F,Cool Kid,ARFNJ4O1187B9A204B,Broadcast
SOSUCQN12A8C141DFF,Sunday,AR3USQW1187FB4A90D,Bebo Norman
SOVJPHX12A6D4F9D48,Whirlpool (LP Version),ARZCHLM1187FB495C3,Ray Barretto
SOWHCEB12A8AE476C4,Bleeding Love,ARY80281187FB3E380,Sandi Thom
SODDUCR12A58A7756F,Rave On (Live 1982),AR2MD2P1187FB5B328,Marshall Crenshaw
SOODJVB12A58A7B187,Banana Split Republic,ARYZFGE1187FB39A8C,False Prophets
SOHWDNK12A6D4F9837,Every Time I Look At You,ARMI8BW1187FB57B2E,Kiss
